,ext,name
6591,"{'', '.ts', '.gif', '.eot', '.sh', '.woff2', '.bat', '.map', '.json', '.pyc', '.py', '.template', '.html', '.exe', '.txt', '.svg', '.yaml', '.css', '.ttf', '.js', '.woff', '.manifest'}",jupyterlab-0.16.2-py35_0.tar.bz2
6592,"{'', '.exe', '.txt', '.yaml', '.json', '.egg-info', '.xsh', '.pyc', '.py', '.template'}",rever-0.1.0-py35_0.tar.bz2
6593,"{'', '.bat', '.txt', '.yaml', '.json', '.pyd', '.sh', '.pyc', '.py', '.template'}",pygmo-2.2-np112py35_0.tar.bz2
6594,"{'', '.h', '.bat', '.yaml', '.json', '.py'}",msinttypes-r26-vc14_1.tar.bz2
6595,"{'', '.txt', '.yaml', '.json', '.pem', '.pyc', '.py', '.template'}",botocore-1.5.39-py27_0.tar.bz2
6596,"{'', '.exe', '.bat', '.txt', '.yaml', '.json', '.pyd', '.sh', '.pyc', '.py', '.template'}",netcdf4-1.2.4-np111py35_2.tar.bz2
6597,"{'', '.html', '.js', '.exe', '.txt', '.png', '.yaml', '.css', '.fragmentshader', '.json', '.pyd', '.vertexshader', '.pxd', '.rendered', '.pyc', '.py'}",yt-3.3.1-np111py35_0.tar.bz2
6598,"{'', '.txt', '.yaml', '.json', '.pth', '.pyc', '.py', '.template'}",more.forwarded-0.2-py35_0.tar.bz2
6599,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",mistune-0.7.4-py36_0.tar.bz2
6600,"{'', '.txt', '.png', '.yaml', '.json', '.pyc', '.py', '.template'}",metakernel-0.19.0-py36_0.tar.bz2
6601,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pylint-plugin-utils-0.2.4-py27_0.tar.bz2
6602,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",prompt_toolkit-1.0.14-py36_0.tar.bz2
6603,"{'', '.exe', '.txt', '.png', '.py', '.yaml', '.wav', '.json', '.1', '.jpg', '.pyc', '.rst', '.template'}",ipython-5.2.0-py35_0.tar.bz2
6604,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",agate-sql-0.5.1-py35_0.tar.bz2
6605,"{'', '.txt', '.yaml', '.json', '.pth', '.rendered', '.pyc', '.py'}",sphinxjp.themecore-0.2.0-py34_1.tar.bz2
6606,"{'', '.bat', '.txt', '.png', '.py', '.yaml', '.json', '.pyc', '.rst', '.template'}",ipykernel-4.6.0-py35_0.tar.bz2
6607,"{'', '.h', '.txt', '.gz', '.yaml', '.c', '.json', '.hdr', '.pyd', '.fits', '.rendered', '.pyc', '.py'}",reproject-0.3.1-np111py27_0.tar.bz2
6608,"{'', '.h', '.patch', '.exe', '.bat', '.cmake', '.xml', '.dll', '.lib', '.hpp', '.yaml', '.pdb', '.json', '.cpp', '.pyd', '.manifest', '.sh', '.py', '.template'}",opencv-3.2.0-np111py36_203.tar.bz2
6609,"{'', '.patch', '.exe', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",aubio-0.4.5-np112py35_2.tar.bz2
6610,"{'', '.settings', '.patch', '.h', '.cmake', '.bat', '.txt', '.dll', '.lib', '.exe', '.yaml', '.c', '.json', '.md', '.cpp', '.rendered', '.sh', '.f90'}",hdf5-1.8.17-vc10_8.tar.bz2
6611,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pyasn1-0.1.9-py34_0.tar.bz2
6612,"{'', '.h', '.txt', '.gz', '.yaml', '.c', '.json', '.hdr', '.pyd', '.fits', '.pyc', '.py', '.template'}",reproject-0.3.1-np113py27_0.tar.bz2
6613,"{'', '.patch', '.def', '.sh', '.bat', '.c', '.json', '.pyc', '.py', '.el', '.template', '.exe', '.txt', '.yaml', '.css', '.applescript', '.scpt', '.1', '.modulemap', '.inc', '.h', '.js', '.cmake', '.dll', '.lib', '.ico'}",clangdev-3.9.1-default_3.tar.bz2
6614,"{'', '.npy', '.exe', '.bat', '.txt', '.bval', '.npz', '.bvec', '.yaml', '.gz', '.trk', '.json', '.egg-info', '.pyd', '.pkl', '.nii', '.pyc', '.py', '.template'}",dipy-0.11.0-np111py27_1.tar.bz2
6615,"{'', '.rda', '.html', '.bat', '.yaml', '.css', '.rds', '.json', '.R', '.pdf', '.template', '.sh', '.rdx', '.rdb', '.Rnw'}",r-sandwich-2.3_4-r3.3.2_0.tar.bz2
6616,"{'', '.txt', '.pyc', '.yaml', '.json', '.pyd', '.edf', '.py', '.template'}",pyedflib-0.1.9-np112py35_0.tar.bz2
6617,"{'', '.egg', '.html', '.js', '.exe', '.txt', '.coffee', '.yaml', '.json', '.pyc', '.py', '.template'}",distributed-1.17.0-py27_0.tar.bz2
6618,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",cryptography-1.9-py27_0.tar.bz2
6619,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",cliff-2.4.0-py36_0.tar.bz2
6620,"{'', '.cpg', '.shx', '.csv', '.mtx', '.qpj', '.json', '.kwt', '.pyc', '.py', '.dbf', '.html', '.wkt', '.xml', '.txt', '.yaml', '.gwt', '.md', '.sbn', '.swm', '.sbx', '.rendered', '.wk1', '.shp', '.geojson', '.mat', '.prj', '.dat', '.gal'}",pysal-1.12.0-py27_0.tar.bz2
6621,"{'', '.yaml', '.json', '.egg-info', '.pyc', '.py'}",uritemplate-0.6-py34_0.tar.bz2
6622,"{'', '.txt', '.yaml', '.json', '.dat', '.rendered', '.pyc', '.py'}",oceans-0.3.0-py34_0.tar.bz2
6623,"{'', '.bat', '.txt', '.yaml', '.json', '.pth', '.sh', '.pyc', '.py'}",protobuf-3.0.0b2.post2-py35_2.tar.bz2
6624,"{'', '.html', '.bat', '.dll', '.yaml', '.css', '.rds', '.json', '.R', '.pdf', '.template', '.sh', '.rdx', '.rdb', '.Rnw'}",r-vgam-1.0_3-r3.3.2_0.tar.bz2
6625,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",arrow-0.8.0-py34_0.tar.bz2
6626,"{'', '.txt', '.yaml', '.json', '.egg-info', '.pyc', '.py', '.template'}",bottle-0.12.9-py36_0.tar.bz2
6627,"{'', '.exe', '.bat', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",splauncher-0.0.10-py27_0.tar.bz2
6628,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",dask-searchcv-0.0.1-py35_0.tar.bz2
6629,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",flask-httpauth-3.2.0-py27_0.tar.bz2
6630,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",uncertainties-2.4.8.1-py34_1.tar.bz2
6631,"{'', '.exe', '.txt', '.avsc', '.yaml', '.json', '.pyc', '.py', '.template'}",python-avro-1.8.1-py35_0.tar.bz2
6632,"{'', '.h', '.bat', '.dll', '.lib', '.hpp', '.yaml', '.json', '.sh', '.template'}",boost-1.64.0-np112py35_vc14_0.tar.bz2
6633,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",doctr-1.3.3-py35_0.tar.bz2
6634,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py'}",pyresample-1.2.5-np111py34_0.tar.bz2
6635,"{'', '.html', '.bat', '.yaml', '.css', '.rds', '.json', '.R', '.pdf', '.sh', '.rnw', '.rdx', '.rdb', '.template'}",r-lsmeans-2.25_5-r3.3.2_0.tar.bz2
6636,"{'', '.h', '.exe', '.bat', '.txt', '.yaml', '.json', '.template'}",winpty-0.4.3-vc14_1.tar.bz2
6637,"{'', '.exe', '.txt', '.yaml', '.json', '.py'}",ghp-import-0.4.1-py35_0.tar.bz2
6638,"{'', '.yaml', '.json', '.egg-info', '.rendered', '.pyc', '.py'}",wradlib-0.8.0-py34_2.tar.bz2
6639,"{'', '.opts', '.ts', '.patch', '.png', '.markdown', '.deps', '.info', '.def', '.sh', '.yml', '.APACHE2', '.bat', '.map', '.json', '.MIT', '.jpg', '.hbs', '.el', '.template', '.html', '.closure-compiler', '.xml', '.txt', '.svg', '.exe', '.yaml', '.after', '.js~', '.css', '.md', '.targ', '.TXT', '.1', '.before', '.in', '.js', '.esprima', '.coffee', '.conf', '.md~', '.jst', '.BSD', '.bnf', '.cmd'}",svg2png-4.1.1-0.tar.bz2
6640,"{'', '.txt', '.yaml', '.json', '.pyc', '.py'}",monotonic-1.1-py34_0.tar.bz2
6641,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",humanfriendly-1.44.7-py27_1.tar.bz2
6642,"{'', '.rda', '.html', '.bat', '.dll', '.yaml', '.css', '.rds', '.json', '.pdf', '.sh', '.rdx', '.rdb', '.template'}",r-kohonen-3.0.2-r3.3.2_0.tar.bz2
6643,"{'', '.patch', '.bat', '.txt', '.png', '.py', '.yaml', '.json', '.pyd', '.sh', '.pbz', '.pyc', '.cfg', '.template'}",pybinding-0.8.2-np111py36_0.tar.bz2
6644,"{'', '.dbf', '.patch', '.bat', '.txt', '.shx', '.npz', '.shp', '.yaml', '.png', '.pyc', '.json', '.pyd', '.TXT', '.rendered', '.sh', '.jpg', '.nc', '.py'}",cartopy-0.14.3-np111py34_3.tar.bz2
6645,"{'', '.patch', '.png', '.gif', '.afm', '.pyd', '.sh', '.bat', '.json', '.pth', '.pyc', '.py', '.template', '.mplstyle', '.html', '.txt', '.svg', '.yaml', '.css', '.pdf', '.ttf', '.js', '.ipynb', '.ppm'}",matplotlib-2.0.2-np112py27_0.tar.bz2
6646,"{'', '.rst', '.bat', '.txt', '.cfg', '.yaml', '.json', '.sh', '.rendered', '.pyc', '.py', '.LESSER', '.template'}",cf_units-1.1.3-py35_1.tar.bz2
6647,"{'', '.txt', '.yaml', '.json', '.pyd', '.rendered', '.pyc', '.py'}",fabio-0.4.0-np111py27_0.tar.bz2
6648,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",chest-0.2.3-py27_0.tar.bz2
6649,"{'', '.h', '.patch', '.exe', '.bat', '.cmake', '.xml', '.lib', '.dll', '.hpp', '.yaml', '.pdb', '.json', '.cpp', '.pyd', '.manifest', '.sh', '.template'}",opencv-3.2.0-np111py27_200.tar.bz2
6650,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",pyro4-4.43-py27_0.tar.bz2
6651,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",pyflakes-1.4.0-py34_0.tar.bz2
6652,"{'', '.html', '.js', '.exe', '.txt', '.png', '.yaml', '.css', '.json', '.ico', '.pyc', '.py'}",flower-0.9.1-py27_0.tar.bz2
6653,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",limix_util-1.0.7-py34_0.tar.bz2
6654,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",natsort-5.0.2-py35_0.tar.bz2
6655,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",parsedatetime-2.3-py36_0.tar.bz2
6656,"{'', '.txt', '.yaml', '.json', '.pem', '.pyc', '.py', '.template'}",botocore-1.5.22-py27_0.tar.bz2
6657,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pathtools-0.1.2-py35_0.tar.bz2
6658,"{'', '.txt', '.yaml', '.json', '.pth', '.rendered', '.pyc', '.py'}",flask-genshi-0.5.1-py34_0.tar.bz2
6659,"{'', '.txt', '.yaml', '.json', '.pth', '.rendered', '.pyc', '.py'}",cov-core-1.15.0-py27_0.tar.bz2
6660,"{'', '.patch', '.exe', '.bat', '.txt', '.yaml', '.json', '.1', '.sh', '.pyc', '.py'}",nose-1.3.7-py34_1.tar.bz2
6661,"{'', '.pyx', '.patch', '.pxi', '.bat', '.txt', '.yaml', '.c', '.json', '.pyd', '.sh', '.rendered', '.pyc', '.py'}",shapely-1.5.17-np110py34_1.tar.bz2
6662,"{'', '.txt', '.gz', '.yaml', '.json', '.rendered', '.pyc', '.py'}",python-dateutil-2.6.0-py35_0.tar.bz2
6663,"{'', '.bat', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",vcrpy-1.11.0-py36_0.tar.bz2
6664,"{'', '.h', '.exe', '.bat', '.txt', '.cmake', '.lib', '.yaml', '.proto', '.json', '.pth', '.sh', '.rendered', '.pyc', '.py'}",protobuf-3.0.0b3-py27_vc9_0.tar.bz2
6665,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",jupyter_kernel_gateway-1.1.1-py27_1.tar.bz2
6666,"{'', '.h', '.bat', '.dll', '.lib', '.yaml', '.pdb', '.json', '.sh', '.rendered', '.pyc'}",mpc-1.0.3-vc14_2.tar.bz2
6667,"{'', '.txt', '.png', '.yaml', '.json', '.pyc', '.py', '.template'}",metakernel-0.19.1-py27_0.tar.bz2
6668,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",cement-2.10.2-py35_0.tar.bz2
6669,"{'', '.pyx', '.h', '.txt', '.yaml', '.json', '.pyd', '.pxd', '.pyc', '.py', '.template'}",murmurhash-0.26.4-py36_vc14_0.tar.bz2
6670,"{'', '.bat', '.yaml', '.json', '.egg-info', '.pyd', '.pyc', '.py', '.template'}",python-fmask-0.4.3-np112py35_0.tar.bz2
6671,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",depfinder-1.2.0-py27_0.tar.bz2
6672,"{'', '.egg', '.txt', '.zip', '.yaml', '.json', '.rendered', '.pyc', '.py'}",astroid-1.4.8-py34_0.tar.bz2
6673,"{'', '.tag', '.js', '.exe', '.txt', '.yaml', '.json', '.md', '.pyc', '.py', '.template'}",flexx-0.4.1-py36_0.tar.bz2
6674,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",python-slugify-1.2.1-py35_1.tar.bz2
6675,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",sound_field_analysis-0.1.dev0-py34_0.tar.bz2
6676,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",ciso-0.0.1-np111py36_0.tar.bz2
6677,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",spylon-0.2.8-py35_0.tar.bz2
6678,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pprofile-1.9.2-py27_0.tar.bz2
6679,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",ulmo-0.8.3.1-py35_0.tar.bz2
6680,"{'', '.3', '.5', '.h', '.a', '.bat', '.txt', '.la', '.yaml', '.json', '.template', '.sh', '.alias', '.dir', '.pc'}",xorg-libx11-1.6.4-vc9_0.tar.bz2
6681,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",faker-0.7.17-py36_0.tar.bz2
6682,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",bowerstatic-0.9-py27_0.tar.bz2
6683,"{'', '.js', '.bat', '.txt', '.map', '.yaml', '.json', '.sh', '.pyc', '.py', '.template'}",bqplot-0.6.1-py27_1.tar.bz2
6684,"{'', '.yaml', '.json', '.egg-info', '.rendered', '.pyc', '.py'}",pylint-flask-0.4-py35_0.tar.bz2
6685,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",pyresample-1.3.0-np111py27_0.tar.bz2
6686,"{'', '.h', '.exe', '.bat', '.txt', '.lib', '.dll', '.yaml', '.json', '.sh', '.template'}",libxslt-1.1.29-vc14_3.tar.bz2
6687,"{'', '.dbf', '.html', '.rdx', '.syd', '.bat', '.dll', '.yaml', '.css', '.rds', '.json', '.sh', '.mo', '.SYD', '.rdb', '.template'}",r-foreign-0.8_67-r3.3.2_0.tar.bz2
6688,"{'', '.h', '.exe', '.bat', '.txt', '.lib', '.yaml', '.json', '.sh', '.template'}",libwebp-0.5.2-vc10_3.tar.bz2
6689,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",sortedcollections-0.4.2-py35_0.tar.bz2
6690,"{'', '.exe', '.txt', '.yaml', '.json', '.tmpl', '.sh', '.pyc', '.py', '.template'}",conda-smithy-2.1.1-py27_0.tar.bz2
6691,"{'', '.yaml', '.json', '.egg-info', '.rendered', '.pyc', '.py'}",pyelastix-1.1-py27_0.tar.bz2
6692,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",flake8-quotes-0.8.1-py36_0.tar.bz2
6693,"{'', '.txt', '.yaml', '.json', '.pth', '.rendered', '.pyc', '.py'}",configparser-3.5.0-py27_0.tar.bz2
6694,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",affine-2.0.0.post1-py27_0.tar.bz2
6695,"{'', '.pyx', '.patch', '.pxi', '.txt', '.yaml', '.json', '.pyd', '.pxd', '.pyc', '.py', '.template'}",thinc-6.3.0-np111py35_vc14_0.tar.bz2
6696,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",tqdm-4.11.1-py36_1.tar.bz2
6697,"{'', '.in', '.rst', '.exe', '.txt', '.py', '.yaml', '.c', '.json', '.pyc', '.cfg', '.template'}",pbr-3.0.0-py35_0.tar.bz2
6698,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",python-avro-1.8.1-py27_0.tar.bz2
6699,"{'', '.txt', '.yaml', '.json', '.pem', '.pyc', '.py', '.template'}",cheroot-5.4.0-py36_0.tar.bz2
6700,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pysgrid-0.3.1-py34_0.tar.bz2
6701,"{'', '.patch', '.png', '.gif', '.afm', '.pyd', '.sh', '.nib', '.bat', '.xpm', '.json', '.pyc', '.py', '.mplstyle', '.html', '.txt', '.svg', '.yaml', '.css', '.pdf', '.TXT', '.ttf', '.js', '.ipynb', '.ppm'}",matplotlib-1.5.1-np110py34_3.tar.bz2
6702,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",portend-1.8-py36_0.tar.bz2
6703,"{'', '.settings', '.patch', '.h', '.cmake', '.bat', '.txt', '.lib', '.dll', '.exe', '.yaml', '.c', '.json', '.md', '.cpp', '.sh', '.f90', '.template'}",hdf5-1.8.17-vc14_9.tar.bz2
6704,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",thredds_crawler-1.4.0-py35_0.tar.bz2
6705,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",mapkit-1.2.1-py27_0.tar.bz2
6706,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",pyresample-1.4.0-np111py27_0.tar.bz2
6707,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",nd2reader-3.0.4-py27_0.tar.bz2
6708,"{'', '.ttf', '.js', '.exe', '.bat', '.txt', '.md5', '.svg', '.woff2', '.yaml', '.woff', '.map', '.json', '.eot', '.sh', '.pyc', '.py', '.template'}",jupyterlab-0.23.2-py27_0.tar.bz2
6709,"{'', '.patch', '.png', '.gif', '.afm', '.pyd', '.sh', '.nib', '.bat', '.xpm', '.json', '.pyc', '.py', '.mplstyle', '.html', '.txt', '.svg', '.yaml', '.css', '.pdf', '.TXT', '.rendered', '.ttf', '.js', '.ipynb', '.ppm'}",matplotlib-1.5.3-np111py34_1.tar.bz2
6710,"{'', '.settings', '.patch', '.h', '.cmake', '.bat', '.txt', '.lib', '.dll', '.exe', '.yaml', '.c', '.json', '.md', '.cpp', '.rendered', '.sh', '.f90'}",hdf5-1.8.17-vc14_3.tar.bz2
6711,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",simple-salesforce-0.72.2-py35_0.tar.bz2
6712,"{'', '.patch', '.shx', '.png', '.cub', '.hdr', '.pyd', '.sh', '.asc', '.csv', '.xsd', '.bat', '.gfs', '.json', '.pyc', '.py', '.template', '.dbf', '.html', '.wkt', '.exe', '.dgn', '.txt', '.xml', '.svg', '.zip', '.yaml', '.TXT', '.sbn', '.sbx', '.h', '.shp', '.lib', '.dll', '.dxf', '.ini'}",gdal-2.1.2-np111py34_vc10_5.tar.bz2
6713,"{'', '.html', '.js', '.exe', '.txt', '.png', '.geojson', '.map', '.yaml', '.css', '.gz', '.json', '.pyc', '.py', '.template', '.ics', '.rst', '.csv'}",bokeh-0.12.6-py35_0.tar.bz2
6714,"{'', '.exe', '.txt', '.py', '.yaml', '.json', '.types', '.tmpl', '.pyc', '.cfg', '.template'}",scrapy-1.3.2-py36_0.tar.bz2
6715,"{'', '.patch', '.png', '.gif', '.afm', '.pyd', '.sh', '.bat', '.json', '.pyc', '.py', '.mplstyle', '.html', '.txt', '.svg', '.yaml', '.css', '.pdf', '.rendered', '.ttf', '.js', '.ipynb', '.ppm'}",matplotlib-2.0.0rc2-np111py34_2.tar.bz2
6716,"{'', '.exe', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",pytest-3.0.2-py35_0.tar.bz2
6717,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",siphon-0.4.1-py35_0.tar.bz2
6718,"{'', '.h', '.bat', '.txt', '.exp', '.lib', '.dll', '.yaml', '.json', '.sh', '.clh', '.diff', '.template'}",clrng-1.0.0b-vc14_1.tar.bz2
6719,"{'', '.m', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",oct2py-3.8.1-py35_0.tar.bz2
6720,"{'', '.html', '.js', '.exe', '.bat', '.txt', '.png', '.svg', '.yaml', '.css', '.json', '.md', '.sh', '.pyc', '.py'}",jupyter_nbextensions_configurator-0.2.1-py34_0.tar.bz2
6721,"{'', '.exe', '.txt', '.png', '.py', '.yaml', '.wav', '.json', '.1', '.jpg', '.pyc', '.rst', '.template'}",ipython-6.1.0-py35_0.tar.bz2
6722,"{'', '.js', '.bat', '.txt', '.png', '.map', '.yaml', '.json', '.sh', '.pyc', '.py', '.template'}",ipyvolume-0.3.0-py35_1.tar.bz2
6723,"{'', '.txt', '.py', '.yaml', '.json', '.rendered', '.pyc', '.cfg'}",pycparser-2.14-py27_0.tar.bz2
6724,"{'', '.patch', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",python-slugify-1.2.4-py35_1.tar.bz2
6725,"{'', '.txt', '.yaml', '.json', '.rendered', '.pyc', '.py'}",txaio-2.5.2-py35_0.tar.bz2
6726,"{'', '.yaml', '.json', '.egg-info', '.pyc', '.py', '.template'}",locket-0.2.0-py35_0.tar.bz2
6727,"{'', '.dbf', '.cpg', '.exe', '.shx', '.txt', '.bat', '.shp', '.yaml', '.json', '.pyd', '.sh', '.rendered', '.pyc', '.py'}",fiona-1.7.1-np110py35_0.tar.bz2
6728,"{'', '.ttf', '.html', '.woff2', '.js', '.exe', '.txt', '.png', '.woff', '.svg', '.yaml', '.css', '.json', '.eot', '.rendered', '.pyc', '.py'}",luigi-2.3.2-py34_0.tar.bz2
6729,"{'', '.html', '.js', '.exe', '.bat', '.txt', '.yaml', '.css', '.json', '.dat', '.egg-info', '.pyc', '.py', '.template'}",ase-3.12.0-py27_3.tar.bz2
6730,"{'', '.pyx', '.patch', '.pxi', '.bat', '.txt', '.yaml', '.c', '.json', '.pyd', '.sh', '.pyc', '.py'}",shapely-1.5.16-np110py34_0.tar.bz2
6731,"{'', '.exe', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",conda-execute-0.8.0-py35_1.tar.bz2
6732,"{'', '.rda', '.html', '.bat', '.dll', '.yaml', '.css', '.rds', '.json', '.R', '.pdf', '.template', '.sh', '.rdx', '.rdb', '.Rnw'}",r-hexbin-1.27.1-r3.3.2_0.tar.bz2
6733,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",agate-sql-0.5.2-py27_0.tar.bz2
6734,"{'', '.params', '.exe', '.txt', '.attr', '.yaml', '.json', '.dict', '.rendered', '.pyc', '.py', '.bin'}",speechrecognition-3.4.6-py34_0.tar.bz2
6735,"{'', '.rc', '.h', '.in', '.bat', '.txt', '.Xml', '.dll', '.lib', '.hpp', '.yaml', '.c', '.json', '.Msg', '.sh', '.dtd', '.rendered', '.py'}",xerces-c-3.1.4-vc14_2.tar.bz2
6736,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",pathtools-0.1.2-py36_0.tar.bz2
6737,"{'', '.txt', '.yaml', '.json', '.pyc', '.py', '.template'}",flask-sqlalchemy-2.1-py36_1.tar.bz2
6738,"{'', '.yaml', '.json', '.egg-info', '.pyd', '.pyc', '.py'}",regex-2016.05.15-py34_0.tar.bz2
6739,"{'', '.h', '.exe', '.bat', '.txt', '.exp', '.lib', '.dll', '.yaml', '.json', '.sh', '.rendered'}",curl-7.49.1-vc10_2.tar.bz2
6740,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",fastcluster-1.1.21-np111py36_0.tar.bz2
6741,"{'', '.ttf', '.html', '.woff2', '.js', '.exe', '.txt', '.png', '.woff', '.svg', '.yaml', '.css', '.json', '.eot', '.rendered', '.pyc', '.py'}",luigi-2.3.2-py27_0.tar.bz2
6742,"{'', '.html', '.h', '.txt', '.dll', '.yaml', '.css', '.rds', '.json', '.dat', '.cpp', '.rdx', '.rdb', '.template'}",r-stringi-1.1.2-r3.3.2_0.tar.bz2
6743,"{'', '.exe', '.yaml', '.json', '.egg-info', '.rendered', '.pyc', '.py'}",jupyter_console-5.0.0-py35_0.tar.bz2
6744,"{'', '.h', '.patch', '.cmake', '.bat', '.dll', '.lib', '.yaml', '.json', '.sh', '.template'}",freetype-2.7-vc9_1.tar.bz2
6745,"{'', '.opts', '.settings', '.5', '.patch', '.xclangspec', '.deps', '.markdown', '.png', '.fontified', '.gif', '.sh', '.gypi', '.pbfilespec', '.yz', '.yml', '.0', '.APACHE2', '.bat', '.tap', '.c', '.json', '.MIT', '.pyc', '.input', '.py', '.el', '.tar', '.html', '.exe', '.xml', '.txt', '.gz', '.yaml', '.css', '.crt', '.js~', '.md', '.targ', '.bnf', '.1', '.rendered', '.7', '.cc', '.in', '.js', '.coffee', '.gyp', '.conf', '.cmd', '.key', '.ico', '.gnu', '.tgz'}",nodejs-6.6.0-0.tar.bz2
6746,"{'', '.html', '.js', '.txt', '.yaml', '.json', '.po', '.pyc', '.mo', '.py', '.template'}",django-import-export-0.5.1-py36_0.tar.bz2
6747,"{'', '.exe', '.bat', '.txt', '.yaml', '.json', '.pyd', '.sh', '.tif', '.rendered', '.pyc', '.py'}",rasterio-1.0a2-np111py27_0.tar.bz2
6748,"{'', '.html', '.bat', '.yaml', '.css', '.rds', '.json', '.R', '.pdf', '.template', '.sh', '.rdx', '.rdb', '.Rnw'}",r-doparallel-1.0.10-r3.3.2_0.tar.bz2
6749,"{'', '.txt', '.yaml', '.json', '.pyd', '.pyc', '.py', '.template'}",pyresample-1.2.9-np111py36_0.tar.bz2
6750,"{'', '.a', '.bat', '.txt', '.yaml', '.def', '.json', '.dat', '.pyd', '.sh', '.pyc', '.py', '.template'}",wrf-python-1.0.1-np111py27_0.tar.bz2
6751,"{'', '.rst', '.new_t', '.png', '.pickle', '.gif', '.py_t', '.mo', '.pyx', '.c', '.json', '.sty', '.cls', '.pyc', '.py', '.css_t', '.template', '.html', '.exe', '.xml', '.txt', '.svg', '.yaml', '.css', '.po', '.bat_t', '.js', '.tex_t', '.ist', '.rst_t', '.js_t', '.conf', '.pot'}",sphinx-1.5.2-py27_0.tar.bz2
6752,"{'', '.patch', '.bat', '.txt', '.png', '.xml', '.yaml', '.json', '.pyd', '.sh', '.jpg', '.py', '.template'}",dlib-19.4-np111py36_200.tar.bz2
