,ext,name
10845,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pandas-gbq-0.1.3-py36_1.tar.bz2
10846,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",libsemigroups-python-bindings-0.3.0-py35_0.tar.bz2
10847,"{'', '.txt', '.csv', '.py', '.pyc', '.gz', '.json', '.yaml', '.template', '.nc'}",xarray-0.9.6-py27_0.tar.bz2
10848,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",dask-0.9.0-py27_2.tar.bz2
10849,"{'', '.txt', '.py', '.so', '.pyc', '.egg-info', '.json', '.yaml', '.template'}",scandir-1.5-py35_1.tar.bz2
10850,"{'', '.sh', '.txt', '.h', '.so', '.la', '.13', '.pc', '.a', '.json', '.yaml', '.template', '.2'}",pynac-0.7.8-py27_0.tar.bz2
10851,"{'', '.css', '.eot', '.ttf', '.txt', '.png', '.woff', '.svg', '.html', '.py', '.rendered', '.woff2', '.js', '.pyc', '.json', '.yaml'}",luigi-2.3.0-py27_0.tar.bz2
10852,"{'', '.sh', '.xml', '.txt', '.xsd', '.patch', '.py', '.pc', '.pyc', '.json', '.bat', '.yaml', '.template'}",xorg-xcb-proto-1.12-py27_3.tar.bz2
10853,"{'', '.sh', '.txt', '.h', '.hpp', '.html', '.json', '.bat', '.yaml', '.template'}",pagmo-2.0-0.tar.bz2
10854,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",dask-imread-0.1.1-py27_0.tar.bz2
10855,"{'', '.txt', '.py', '.pyc', '.json', '.yaml'}",pysgrid-0.1.1-py35_0.tar.bz2
10856,"{'', '.sh', '.txt', '.md', '.html', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",msmbuilder-3.8.0-np112py36_0.tar.bz2
10857,"{'', '.sh', '.css', '.rds', '.html', '.json', '.bat', '.yaml', '.rdb', '.template', '.rdx'}",r-adgoftest-0.3-r3.3.2_0.tar.bz2
10858,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",azure-storage-0.20.3-py34_0.tar.bz2
10859,"{'', '.sh', '.txt', '.h', '.pxd', '.rendered', '.py', '.so', '.pyx', '.pyc', '.json', '.yaml'}",pyarrow-0.1.post-np111py35_4.tar.bz2
10860,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",hpc05-v1.14-py27_0.tar.bz2
10861,"{'', '.cub', '.20', '.ini', '.dxf', '.so', '.pc', '.dgn', '.pyc', '.asc', '.bat', '.dox', '.zip', '.gfs', '.sbx', '.png', '.h', '.TXT', '.a', '.dbf', '.hdr', '.template', '.shp', '.sh', '.xml', '.txt', '.svg', '.xsd', '.csv', '.py', '.patch', '.sbn', '.la', '.shx', '.3', '.json', '.yaml', '.wkt'}",gdal-2.1.3-np111py36_0.tar.bz2
10862,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pytest-cpp-0.4.4-py27_0.tar.bz2
10863,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",npctypes-0.0.2-py36_0.tar.bz2
10864,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",prompt_toolkit-1.0.3-py35_0.tar.bz2
10865,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template', '.rst'}",courtana-0.5.0-py36_0.tar.bz2
10866,"{'', '.sh', '.cxx', '.txt', '.py', '.rendered', '.so', '.pyc', '.0', '.json', '.bat', '.i', '.yaml', '.hxx', '.cmake'}",otpmml-1.3-py27_3.tar.bz2
10867,"{'', '.sh', '.css', '.txt', '.py', '.rendered', '.js', '.pyc', '.json', '.bat', '.yaml'}",nbtutor-1.0.4-py35_1.tar.bz2
10868,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",conda-devenv-0.9.3-py35_1.tar.bz2
10869,"{'', '.txt', '.h', '.cpp', '.rendered', '.py', '.wav', '.so', '.pyc', '.json', '.yaml'}",bob.ap-2.0.5-py27_0.tar.bz2
10870,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",deepdish-0.3.4-py27_1.tar.bz2
10871,"{'', '.html', '.ows', '.so', '.dst', '.pyc', '.obj', '.png', '.qss', '.xlsx', '.info', '.tab', '.updating', '.txt', '.svg', '.py', '.rendered', '.js', '.json', '.gs', '.yaml', '.basket', '.fs', '.vs'}",orange3-3.3.8-np111py35_0.tar.bz2
10872,"{'', '.sh', '.txt', '.pxi', '.py', '.rendered', '.patch', '.so', '.pyc', '.json', '.bat', '.yaml'}",shapely-1.5.17-np111py34_0.tar.bz2
10873,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pygc-1.1.0-py36_0.tar.bz2
10874,"{'', '.py', '.rendered', '.so', '.pyc', '.egg-info', '.json', '.yaml'}",regex-2016.07.21-py27_0.tar.bz2
10875,"{'', '.hh', '.hxx', '.settings', '.so', '.pyc', '.in', '.bat', '.cmake', '.h', '.cpp', '.a', '.0', '.htm', '.doc', '.sh', '.xml', '.txt', '.txx', '.py', '.rendered', '.1', '.json', '.yaml'}",vtk-7.0.0-py35_0.tar.bz2
10876,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",serpent-1.23-py27_0.tar.bz2
10877,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",partd-0.3.4-py27_0.tar.bz2
10878,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",ua-parser-0.7.3-py35_0.tar.bz2
10879,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",numexpr-2.6.2-np113py35_0.tar.bz2
10880,"{'', '.mat', '.html', '.wav', '.npy', '.am', '.nc', '.f', '.so', '.pyc', '.in', '.bat', '.npz', '.c', '.m', '.png', '.cc', '.h', '.cpp', '.arff', '.sav', '.egg-info', '.template', '.dat', '.sh', '.txt', '.pxd', '.py', '.json', '.i', '.yaml'}",scipy-0.17.1-np110py27_blas_openblas_200.tar.bz2
10881,"{'', '.txt', '.py', '.patch', '.pyc', '.egg-info', '.json', '.yaml', '.template'}",dolfin-adjoint-2016.2.0-py36_1.tar.bz2
10882,"{'', '.css', '.txt', '.html', '.patch', '.py', '.rendered', '.js', '.pyc', '.json', '.yaml'}",django-nested-inline-0.3.6-py34_0.tar.bz2
10883,"{'', '.xml', '.txt', '.crt', '.html', '.csv', '.py', '.rendered', '.mo', '.key', '.so', '.bz2', '.pyc', '.gz', '.json', '.yaml', '.cfg', '.po'}",tornado-4.4.1-py35_0.tar.bz2
10884,"{'', '.txt', '.py', '.pyc', '.json', '.bat', '.yaml'}",kombu-3.0.33-py34_0.tar.bz2
10885,"{'', '.sh', '.table', '.py', '.so', '.patch', '.pyc', '.egg-info', '.json', '.yaml', '.template', '.nc', '.pth'}",pynio-1.5.0_beta20160623-np113py27_15.tar.bz2
10886,"{'', '.sh', '.xml', '.area', '.txt', '.py', '.pyc', '.json', '.yaml', '.ipynb', '.template', '.dat'}",mosfit-0.7.0-py27_0.tar.bz2
10887,"{'', '.txt', '.svg', '.py', '.pyc', '.egg-info', '.json', '.yaml', '.template'}",qtconsole-4.3.0-py35_0.tar.bz2
10888,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",cell_tree2d-0.3.0-np113py36_0.tar.bz2
10889,"{'', '.txt', '.py', '.so', '.pyc', '.egg-info', '.json', '.yaml', '.template'}",asap-3.10.6-np112py27_0.tar.bz2
10890,"{'', '.sh', '.cxx', '.py', '.rendered', '.patch', '.so', '.pyc', '.0', '.json', '.bat', '.i', '.yaml', '.hxx', '.cmake'}",otmorris-0.1-py27_2.tar.bz2
10891,"{'', '.pbm', '.sh', '.txt', '.png', '.h', '.jpg', '.py', '.cpp', '.so', '.json', '.yaml', '.ppm', '.template', '.pgm'}",bob.io.image-2.0.6-py34_jpeg9_4.tar.bz2
10892,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",simupop-1.1.8.3-py36_0.tar.bz2
10893,"{'', '.sh', '.py', '.so', '.la', '.a', '.pyc', '.json', '.yaml'}",python-ecmwf_grib-1.14.7-np110py27_1.tar.bz2
10894,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",bunch-1.0.1-py27_0.tar.bz2
10895,"{'', '.txt', '.csv', '.py', '.pyc', '.gz', '.json', '.yaml', '.template', '.nc'}",xarray-0.9.0-py35_0.tar.bz2
10896,"{'', '.py', '.pyc', '.egg-info', '.json', '.yaml', '.template'}",gpxpy-1.1.2-py36_0.tar.bz2
10897,"{'', '.txt', '.md', '.py', '.so', '.pyc', '.json', '.yaml', '.rst'}",pillow-3.2.0-py27_1.tar.bz2
10898,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template', '.pth'}",google-resumable-media-0.0.2-py36_0.tar.bz2
10899,"{'', '.sh', '.txt', '.h', '.lisp', '.fas', '.patch', '.so', '.1', '.a', '.3', '.bin', '.json', '.asd', '.yaml', '.template', '.doc', '.16'}",ecl-16.1.3-0.tar.bz2
10900,"{'', '.sh', '.txt', '.py', '.patch', '.cpg', '.rendered', '.so', '.pyc', '.shx', '.json', '.bat', '.dbf', '.yaml', '.shp'}",fiona-1.7.0-np110py35_3.tar.bz2
10901,"{'', '.css', '.xml', '.txt', '.woff', '.svg', '.html', '.py', '.patch', '.mo', '.js', '.pyc', '.gz', '.json', '.kml', '.yaml', '.template', '.py-tpl', '.po'}",django-1.9.13-py35_0.tar.bz2
10902,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pyseaweed-1.0.1-py27_0.tar.bz2
10903,"{'', '.txt', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml'}",iteration_utilities-0.0.8-py34_0.tar.bz2
10904,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",dbfread-2.0.7-py27_0.tar.bz2
10905,"{'', '.sh', '.txt', '.h', '.tcc', '.py', '.rendered', '.patch', '.so', '.pc', '.pyc', '.egg-info', '.json', '.0', '.yaml', '.inl', '.cmake', '.2'}",pyagrum-0.9.2-py34_0.tar.bz2
10906,"{'', '.sh', '.txt', '.h', '.pxd', '.py', '.so', '.pyx', '.pyc', '.json', '.bat', '.yaml', '.template'}",pyarrow-0.3.0-np112py36_1.tar.bz2
10907,"{'', '.sh', '.txt', '.h', '.so', '.la', '.1', '.pc', '.a', '.6', '.json', '.bat', '.yaml', '.template', '.2'}",libwebp-0.5.2-7.tar.bz2
10908,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",wcsaxes-0.9-py35_0.tar.bz2
10909,"{'', '.c', '.txt', '.h', '.pxd', '.py', '.rendered', '.cpp', '.pyx', '.so', '.pyc', '.json', '.yaml'}",cython-0.24.1-py34_0.tar.bz2
10910,"{'', '.txt', '.png', '.csv', '.py', '.rendered', '.pyc', '.json', '.yaml'}",ggplot-0.11.5-py27_0.tar.bz2
10911,"{'', '.css', '.vti', '.vtu', '.stla', '.dem', '.inp', '.facet', '.ini', '.ply', '.jpg', '.so', '.pyc', '.bat', '.obj', '.pkl', '.pdb', '.xyz', '.zip', '.png', '.mha', '.q', '.g', '.template', '.sh', '.vtk', '.txt', '.ex2', '.ico', '.slc', '.csv', '.gif', '.py', '.raw', '.js', '.json', '.yaml', '.neu', '.exii'}",mayavi-4.5.0-np111py27_0.tar.bz2
10912,"{'', '.sh', '.txt', '.pxi', '.h', '.pxd', '.py', '.so', '.pyc', '.json', '.yaml', '.template', '.rst'}",cysignals-1.6.4-py27_0.tar.bz2
10913,"{'', '.txt', '.cpp', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",george-0.2.1-np112py35_0.tar.bz2
10914,"{'', '.sh', '.txt', '.py', '.patch', '.cpg', '.rendered', '.so', '.pyc', '.shx', '.json', '.bat', '.dbf', '.yaml', '.shp'}",fiona-1.7.0-np110py34_4.tar.bz2
10915,"{'', '.txt', '.so', '.json', '.yaml', '.template'}",tinyarray-1.2.0-py36_0.tar.bz2
10916,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",pykdtree-1.2.1-np112py27_0.tar.bz2
10917,"{'', '.sh', '.txt', '.py', '.rendered', '.patch', '.so', '.pyc', '.json', '.bat', '.yaml'}",h5py-2.6.0-np110py34_5.tar.bz2
10918,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",hpc05-v1.16-py27_0.tar.bz2
10919,"{'', '.c', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",lazy-object-proxy-1.2.2-py27_1.tar.bz2
10920,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template', '.rst'}",numpydoc-0.7.0-py27_0.tar.bz2
10921,"{'', '.sh', '.txt', '.png', '.TXT', '.py', '.patch', '.jpg', '.so', '.pyc', '.shx', '.json', '.bat', '.dbf', '.yaml', '.template', '.nc', '.npz', '.shp'}",cartopy-0.15.1-np113py27_2.tar.bz2
10922,"{'', '.txt', '.xsl', '.py', '.1', '.pyc', '.json', '.yaml'}",sympy-1.0-py34_0.tar.bz2
10923,"{'', '.sh', '.txt', '.py', '.so', '.pyc', '.json', '.bat', '.yaml', '.template'}",pillow-4.2.1-py35_0.tar.bz2
10924,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",jupyter_kernel_gateway-1.1.1-py34_1.tar.bz2
10925,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",unidecode-0.04.19-py35_0.tar.bz2
10926,"{'', '.ini', '.txt', '.pxi', '.hpp', '.py', '.pxd', '.cpp', '.so', '.pyx', '.pyc', '.json', '.bat', '.yaml', '.template'}",qutip-4.1.0-np112py35_1.tar.bz2
10927,"{'', '.sh', '.txt', '.py', '.pyc', '.json', '.bat', '.yaml', '.template'}",effect-0.10.1-py34_0.tar.bz2
10928,"{'', '.txt', '.py', '.rendered', '.cml', '.pyc', '.json', '.yaml'}",iris-grib-0.9.1-py27_0.tar.bz2
10929,"{'', '.txt', '.xsl', '.h', '.pxd', '.py', '.so', '.template', '.pyc', '.json', '.yaml', '.rng'}",lxml-3.8.0-py27_0.tar.bz2
10930,"{'', '.txt', '.py', '.pyc', '.json', '.bat', '.yaml', '.template'}",splauncher-0.0.10-py36_0.tar.bz2
10931,"{'', '.css', '.fits', '.html', '.eopc04_IAU2000', '.gz', '.dtd', '.finals2000A', '.md', '.out', '.xz', '.key', '.so', '.62-now', '.pyc', '.bat', '.tex', '.cfg', '.c', '.png', '.dbout', '.h', '.crt', '.bz2', '.hdr', '.template', '.dat', '.tab', '.sh', '.xml', '.txt', '.xsd', '.csv', '.py', '.js', '.json', '.rdb', '.yaml'}",astropy-1.3.2-np111py27_0.tar.bz2
10932,"{'', '.py', '.so', '.pyc', '.egg-info', '.json', '.yaml'}",pygridgen-0.1.1-py34_0.tar.bz2
10933,"{'', '.css', '.eot', '.html', '.mo', '.map', '.md', '.jpg', '.woff2', '.pyc', '.ttf', '.png', '.woff', '.template', '.po', '.txt', '.svg', '.gif', '.py', '.js', '.json', '.jpeg', '.yaml', '.tiff'}",flask-admin-1.4.1-py35_0.tar.bz2
10934,"{'', '.txt', '.py', '.rendered', '.pyc', '.gz', '.json', '.yaml'}",python-dateutil-2.6.0-py27_0.tar.bz2
10935,"{'', '.sh', '.txt', '.h', '.patch', '.py', '.la', '.so', '.pc', '.a', '.pyc', '.0', '.json', '.bat', '.7', '.yaml', '.template'}",xraylib-3.2.0-np113py27_2.tar.bz2
10936,"{'', '.txt', '.png', '.diff', '.py', '.rendered', '.jpg', '.so', '.pyc', '.json', '.npy', '.yaml', '.bmp'}",mahotas-1.4.3-np111py27_0.tar.bz2
10937,"{'', '.c', '.cal', '.ntwk', '.txt', '.s2p', '.p', '.s3p', '.csv', '.py', '.mplstyle', '.s1p', '.pyc', '.json', '.yaml', '.template'}",scikit-rf-0.14.5-py36_0.tar.bz2
10938,"{'', '.sh', '.txt', '.h', '.cpp', '.py', '.so', '.json', '.yaml', '.template'}",bob.math-2.0.3-np111py34_blas_openblas_201.tar.bz2
10939,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template', '.pth'}",ruamel.yaml-0.14.2-py35_0.tar.bz2
10940,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",flake8-print-2.0.2-py35_0.tar.bz2
10941,"{'', '.ini', '.sh', '.txt', '.png', '.fits', '.gif', '.py', '.jpg', '.so', '.tif', '.pyc', '.json', '.bat', '.npy', '.yaml', '.template', '.npz'}",scikit-image-0.13.0-np113py35_0.tar.bz2
10942,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",limix-inference-1.0.8-py36_3.tar.bz2
10943,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template', '.pth'}",more.static-0.10-py35_0.tar.bz2
10944,"{'', '.css', '.jinja', '.txt', '.html', '.py', '.mplstyle', '.js', '.pyc', '.json', '.yaml', '.template'}",holoviews-1.5.0-py34_0.tar.bz2
10945,"{'', '.css', '.xpm', '.html', '.ipynb', '.so', '.pyc', '.bat', '.ttf', '.pdf', '.png', '.TXT', '.mplstyle', '.sh', '.txt', '.svg', '.gif', '.py', '.patch', '.rendered', '.js', '.json', '.yaml', '.ppm', '.afm', '.nib'}",matplotlib-1.5.1-np111py35_2.tar.bz2
10946,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",zeep-2.2.0-py36_0.tar.bz2
10947,"{'', '.txt', '.lut', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml'}",kapteyn-2.3-np111py35_0.tar.bz2
10948,"{'', '.txt', '.py', '.so', '.pxd', '.pyx', '.pyc', '.tokens', '.json', '.yaml', '.template'}",spacy-1.2.0-np112py27_1.tar.bz2
10949,"{'', '.txt', '.h', '.cpp', '.py', '.so', '.pyc', '.json', '.yaml'}",bob.ip.draw-2.0.3-py27_1.tar.bz2
10950,"{'', '.txt', '.html', '.py', '.rendered', '.pyc', '.json', '.yaml'}",mplleaflet-0.0.5-py35_1.tar.bz2
10951,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",flake8-comprehensions-1.2.1-py36_0.tar.bz2
10952,"{'', '.sh', '.txt', '.md', '.py', '.so', '.pyc', '.json', '.bat', '.yaml', '.template'}",pillow-3.0.0-py35_0.tar.bz2
10953,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template', '.rst'}",sarge-0.1.4-py36_0.tar.bz2
10954,"{'', '.txt', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml', '.npz'}",resampy-0.1.4-np110py27_0.tar.bz2
10955,"{'', '.sh', '.2016', '.txt', '.h', '.py', '.so', '.a', '.pyc', '.egg-info', '.json', '.0', '.yaml', '.template'}",libadjoint-2016.2.0-py35_0.tar.bz2
10956,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",wtforms-appengine-0.1-py35_1.tar.bz2
10957,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml', '.rst'}",ipywidgets-5.2.2-py35_0.tar.bz2
10958,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",warlock-1.3.0-py34_0.tar.bz2
10959,"{'', '.sh', '.css', '.txt', '.html', '.py', '.rendered', '.js', '.pyc', '.json', '.bat', '.yaml'}",nb_conda-2.0.0-py27_0.tar.bz2
10960,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml', '.cfg'}",pycparser-2.14-py35_0.tar.bz2
10961,"{'', '.sh', '.py', '.so', '.pyc', '.egg-info', '.json', '.bat', '.yaml', '.template'}",tuiview-1.1.11-np112py27_1.tar.bz2
10962,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",flask-0.11.1-py27_0.tar.bz2
10963,"{'', '.txt', '.png', '.jpg', '.py', '.js', '.pyc', '.json', '.yaml', '.template', '.pth'}",paste-2.0.3-py36_0.tar.bz2
10964,"{'', '.sh', '.txt', '.m', '.py', '.pyc', '.json', '.bat', '.yaml', '.template'}",octave_kernel-0.25.1-py35_0.tar.bz2
10965,"{'', '.txt', '.pxi', '.patch', '.py', '.pxd', '.so', '.pyx', '.pyc', '.json', '.yaml', '.template'}",thinc-6.1.3-np112py27_0.tar.bz2
10966,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",spylon-0.2.9-py36_0.tar.bz2
10967,"{'', '.txt', '.h', '.cpp', '.py', '.so', '.json', '.yaml'}",bob.math-2.0.3-py34_nomkl_0.tar.bz2
10968,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",distributed-1.12.2-py35_0.tar.bz2
10969,"{'', '.sh', '.hdf5', '.txt', '.h', '.py', '.rendered', '.cpp', '.so', '.pyc', '.json', '.yaml'}",bob.ip.gabor-2.0.7-py27_0.tar.bz2
10970,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",thrift-0.10.0-py27_0.tar.bz2
10971,"{'', '.ttf', '.txt', '.h', '.py', '.so', '.cpp', '.json', '.yaml', '.mov'}",bob.io.video-2.0.6-py35_0.tar.bz2
10972,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",cmocean-1.1-py27_0.tar.bz2
10973,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",mccabe-0.6.1-py35_0.tar.bz2
10974,"{'', '.txt', '.so', '.json', '.yaml', '.template'}",fastnumbers-2.0.1-py36_0.tar.bz2
10975,"{'', '.txt', '.so', '.json', '.yaml', '.template'}",pyxdameraulevenshtein-1.4.1-np111py27_1.tar.bz2
10976,"{'', '.sh', '.hdf5', '.txt', '.h', '.py', '.rendered', '.cpp', '.so', '.json', '.yaml'}",bob.ip.base-2.0.9-py34_2.tar.bz2
10977,"{'', '.txt', '.py', '.pyc', '.json', '.yaml'}",bob.db.base-2.0.6-py27_0.tar.bz2
10978,"{'', '.sh', '.txt', '.h', '.proto', '.py', '.rendered', '.la', '.so', '.pc', '.a', '.pyc', '.0', '.json', '.bat', '.pth', '.yaml', '.10'}",protobuf-3.0.0b3-py35_1.tar.bz2
10979,"{'', '.bvec', '.txt', '.bval', '.py', '.so', '.pyc', '.egg-info', '.json', '.npy', '.gz', '.yaml', '.pkl', '.template', '.trk', '.npz', '.nii'}",dipy-0.11.0-np111py35_1.tar.bz2
10980,"{'', '.sh', '.txt', '.png', '.svg', '.h', '.patch', '.py', '.la', '.so', '.pc', '.a', '.pyc', '.7', '.json', '.conf', '.3', '.Darwin', '.Linux', '.template', '.yaml'}",dbus-1.10.10-3.tar.bz2
10981,"{'', '.sh', '.settings', '.h', '.py', '.rendered', '.so', '.1', '.a', '.3', '.json', '.yaml', '.cmake'}",netcdf-cxx4-4.3.0-2.tar.bz2
10982,"{'', '.sh', '.css', '.R', '.txt', '.rds', '.html', '.so', '.Rmd', '.json', '.bat', '.yaml', '.rdb', '.template', '.rdx'}",r-curl-2.4-r3.3.2_0.tar.bz2
10983,"{'', '.sh', '.txt', '.h', '.csv', '.html', '.py', '.pxd', '.so', '.pyc', '.json', '.in', '.mas12', '.yaml', '.template', '.inp', '.h5'}",pyne-0.5.1-np111py34_blas_openblas_200.tar.bz2
10984,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",pkgconfig-1.2.2-py34_1.tar.bz2
10985,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pyugrid-0.2.3-py27_0.tar.bz2
10986,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",xlsxwriter-0.9.6-py35_0.tar.bz2
10987,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",dxchange-0.1.1-py35_0.tar.bz2
10988,"{'', '.sh', '.css', '.R', '.rds', '.md', '.html', '.Rmd', '.json', '.bat', '.yaml', '.rdb', '.template', '.rdx'}",r-rvest-0.3.2-r3.3.2_0.tar.bz2
10989,"{'', '.py', '.pyc', '.egg-info', '.json', '.yaml'}",termcolor-1.1.0-py34_0.tar.bz2
10990,"{'', '.txt', '.py', '.rendered', '.pyc', '.json', '.yaml'}",pyparsing-2.1.8-py34_0.tar.bz2
10991,"{'', '.txt', '.xsl', '.h', '.pxd', '.py', '.rendered', '.so', '.pyc', '.egg-info', '.json', '.yaml', '.rng'}",lxml-3.6.2-py34_0.tar.bz2
10992,"{'', '.sh', '.txt', '.py', '.so', '.rendered', '.tif', '.pyc', '.json', '.bat', '.yaml'}",rasterio-1.0a4-np110py35_0.tar.bz2
10993,"{'', '.sh', '.xml', '.area', '.txt', '.py', '.pyc', '.json', '.yaml', '.ipynb', '.template', '.dat'}",mosfit-0.7.1-py35_0.tar.bz2
10994,"{'', '.css', '.tpl', '.sh', '.txt', '.png', '.pdf', '.ipynb', '.md', '.html', '.gif', '.py', '.jpg', '.js', '.tplx', '.pyc', '.json', '.bat', '.yaml', '.tex', '.template'}",jupyter_contrib_nbextensions-0.2.4-py36_0.tar.bz2
10995,"{'', '.jar', '.py', '.rendered', '.pyc', '.egg-info', '.json', '.yaml'}",py4j-0.8.2.1-py35_0.tar.bz2
10996,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",thrift-0.10.0-py36_0.tar.bz2
10997,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",pangaea-0.0.4-py36_0.tar.bz2
10998,"{'', '.sh', '.txt', '.h', '.so', '.1', '.la', '.a', '.0', '.json', '.yaml', '.template'}",jasper-1.900.1-4.tar.bz2
10999,"{'', '.hdf5', '.rtout', '.py', '.rendered', '.so', '.hierarchy', '.cpu0000', '.procmap', '.pyc', '.egg-info', '.json', '.hdf', '.yaml', '.boundary'}",hyperion-0.9.7-np110py27_0.tar.bz2
11000,"{'', '.sh', '.txt', '.5', '.py', '.patch', '.rendered', '.pyc', '.json', '.bat', '.yaml', '.tmpl'}",setuptools-27.3.1-py35_0.tar.bz2
11001,"{'', '.txt', '.py', '.so', '.patch', '.pyc', '.json', '.yaml', '.template'}",spglib-1.9.9.18-np111py27_1.tar.bz2
11002,"{'', '.sh', '.css', '.rds', '.html', '.json', '.bat', '.yaml', '.rdb', '.template', '.Rd', '.rdx'}",r-inline-0.3.14-r3.3.2_0.tar.bz2
11003,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template', '.rst'}",jupyter_client-4.4.0-py36_0.tar.bz2
11004,"{'', '.txt', '.py', '.so', '.pyc', '.json', '.yaml', '.template'}",pymbar-3.0.2-np113py27_0.tar.bz2
11005,"{'', '.hdf5', '.fits', '.txt', '.png', '.py', '.glu', '.xlsx', '.pyc', '.json', '.yaml', '.template', '.ui'}",glue-core-0.10.2-py35_0.tar.bz2
11006,"{'', '.sh', '.xml', '.txt', '.exe', '.py', '.patch', '.rendered', '.pyc', '.7', '.json', '.bat', '.yaml', '.tmpl'}",setuptools-32.3.0-py27_0.tar.bz2
11007,"{'', '.sh', '.c', '.txt', '.py', '.patch', '.rendered', '.so', '.pyc', '.egg-info', '.json', '.bat', '.fmu', '.yaml'}",pyfmi-2.3.1-np111py27_0.tar.bz2
11008,"{'', '.css', '.txt', '.html', '.py', '.patch', '.js', '.pyc', '.egg-info', '.json', '.yaml', '.template', '.dat'}",ase-3.13.0-py35_1.tar.bz2
11009,"{'', '.json', '.txt', '.yaml', '.py'}",bob.db.mnist-2.0.3-py35_0.tar.bz2
11010,"{'', '.txt', '.py', '.pyc', '.json', '.yaml', '.template'}",factory_boy-2.8.1-py35_0.tar.bz2
11011,"{'', '.txt', '.py', '.rendered', '.so', '.pyc', '.json', '.yaml'}",pyresample-1.2.9-np111py35_0.tar.bz2
11012,"{'', '.sh', '.c', '.txt', '.h', '.patch', '.rendered', '.la', '.so', '.pc', '.1', '.0', '.json', '.yaml'}",ocl-icd-2.2.9-py35_0.tar.bz2
