,ext,name
11292,"{'', '.1', '.json', '.yaml', '.sh', '.h', '.cmake', '.path', '.bat', '.txt', '.patch', '.template', '.dylib', '.a', '.3', '.settings', '.pc'}",libnetcdf-4.4.1.1-4.tar.bz2
11293,"{'', '.json', '.pdf', '.sh', '.yaml', '.gif', '.tex', '.bat', '.txt', '.css', '.js', '.md', '.rendered', '.html', '.jpg', '.tpl', '.png', '.py', '.tplx', '.pyc', '.ipynb'}",jupyter_contrib_nbextensions-0.2.3-py34_0.tar.bz2
11294,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.js', '.html', '.rendered', '.pyc', '.py', '.map'}",vega-0.4.2-py27_0.tar.bz2
11295,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",distributed-1.13.0-py34_0.tar.bz2
11296,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",kenjutsu-0.5.0-py36_0.tar.bz2
11297,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",sshtunnel-0.1.1-py36_0.tar.bz2
11298,"{'', '.crt', '.json', '.yaml', '.crl', '.rsp', '.schema', '.p12', '.template', '.txt', '.eml', '.ldif', '.fax', '.input', '.py', '.pem', '.cp', '.der', '.pyc'}",cryptography-vectors-1.9-py27_0.tar.bz2
11299,"{'', '.json', '.yaml', '.txt', '.so', '.py', '.pyc'}",cell_tree2d-0.1.1-np111py27_0.tar.bz2
11300,"{'', '.json', '.yaml', '.sh', '.patch', '.dylib', '.so', '.py'}",python-eccodes-0.13.0-np111py34_0.tar.bz2
11301,"{'', '.ows', '.tab', '.svg', '.txt', '.so', '.info', '.patch', '.png', '.basket', '.qss', '.json', '.yaml', '.metadata', '.xlsx', '.js', '.obj', '.pyc', '.template', '.vs', '.dst', '.updating', '.html', '.py', '.gs', '.fs'}",orange3-3.3.12-np112py36_0.tar.bz2
11302,"{'', '.json', '.yaml', '.txt', '.rendered', '.so', '.dat', '.py', '.npy', '.pyc'}",msmtools-1.1.4-np110py35_1.tar.bz2
11303,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",gitpython-1.0.2-py34_0.tar.bz2
11304,"{'', '.json', '.yaml', '.sh', '.template', '.dylib', '.so', '.py', '.pyc'}",python-ecmwf_grib-1.19.0-np111py27_1.tar.bz2
11305,"{'', '.json', '.dcd', '.yaml', '.template', '.txt', '.dat', '.py', '.pdb', '.pyc'}",rotamerconvolvemd-1.2.0-py27_0.tar.bz2
11306,"{'', '.svg', '.txt', '.dox', '.so', '.asc', '.gfs', '.sh', '.h', '.patch', '.zip', '.cub', '.png', '.wkt', '.pc', '.json', '.yaml', '.xsd', '.ini', '.bat', '.sbn', '.shp', '.xml', '.dgn', '.csv', '.TXT', '.shx', '.dxf', '.a', '.pyc', '.sbx', '.template', '.dbf', '.dylib', '.hdr', '.py', '.la'}",gdal-2.1.3-np112py36_3.tar.bz2
11307,"{'', '.dsfmt', '.cmake', '.txt', '.i', '.hmat', '.kissfft', '.hxx', '.so', '.R', '.sh', '.h', '.LESSER', '.kendall', '.faddeeva', '.json', '.yaml', '.bat', '.sce', '.pyc', '.tnc', '.cobyla', '.template', '.KolmogorovSmirnovDist', '.conf', '.dylib', '.mws', '.py', '.ev3', '.cxx', '.mw', '.poissinv'}",openturns-1.9rc1-py27_blas_openblas_201.tar.bz2
11308,"{'', '.json', '.yaml', '.bat', '.txt', '.py', '.pyc'}",pint-0.7.2-py34_0.tar.bz2
11309,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",pydoe-0.3.8-py27_0.tar.bz2
11310,"{'', '.svg', '.txt', '.dox', '.so', '.asc', '.gfs', '.sh', '.h', '.patch', '.zip', '.cub', '.rendered', '.png', '.wkt', '.pc', '.json', '.yaml', '.xsd', '.ini', '.bat', '.sbn', '.shp', '.xml', '.dgn', '.csv', '.TXT', '.shx', '.dxf', '.a', '.pyc', '.sbx', '.dbf', '.dylib', '.hdr', '.py', '.la'}",gdal-2.1.2-np111py35_1.tar.bz2
11311,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.patch', '.template', '.so', '.py', '.pyc'}",turbodbc-2.0.0-np111py27_1.tar.bz2
11312,"{'', '.json', '.yaml', '.sh', '.h', '.gz', '.txt', '.mask', '.so', '.hdf5', '.py', '.mtx', '.pyc', '.cpp'}",bob.measure-2.1.1-py27_2.tar.bz2
11313,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",doctr-1.5.0-py36_1.tar.bz2
11314,"{'', '.c', '.json', '.yaml', '.h', '.template', '.txt', '.so', '.py', '.a', '.pyc'}",numpy-sugar-1.0.35-py27_0.tar.bz2
11315,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.gz', '.rst', '.rendered', '.so', '.jpg', '.csv', '.py', '.pyc'}",scikit-learn-0.18-np111py35_blas_openblas_203.tar.bz2
11316,"{'', '.json', '.yaml', '.tmpl', '.sh', '.template', '.txt', '.py', '.pyc'}",conda-smithy-2.0.1-py35_1.tar.bz2
11317,"{'', '.json', '.yaml', '.bat', '.txt', '.py', '.pyc'}",amqp-1.4.9-py27_0.tar.bz2
11318,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",pweave-0.25-py27_0.tar.bz2
11319,"{'', '.json', '.yaml', '.patch', '.txt', '.py', '.pyc'}",cmd2-0.6.8-py27_2.tar.bz2
11320,"{'', '.info-2', '.json', '.yaml', '.sh', '.h', '.info-3', '.1', '.info-6', '.a', '.dylib', '.info-1', '.info', '.info-5', '.m4', '.info-4', '.la', '.pc', '.3'}",gsl-2.1-2.tar.bz2
11321,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",distributed-1.14.1-py27_0.tar.bz2
11322,"{'', '.json', '.yaml', '.m', '.txt', '.py', '.pyc'}",oct2py-3.5.7-py27_0.tar.bz2
11323,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",flask-uploads-0.2.1-py27_0.tar.bz2
11324,"{'', '.json', '.yaml', '.sql3', '.txt', '.rendered', '.pos', '.py', '.pyc'}",bob.db.base-2.1.2-py27_0.tar.bz2
11325,"{'', '.json', '.yaml', '.txt', '.js', '.rendered', '.so', '.png', '.py', '.pyc', '.icns'}",vaex-1.0.0b3-py35_1.tar.bz2
11326,"{'', '.h5', '.txt', '.so', '.netcdf', '.rendered', '.trr', '.pdb', '.nc', '.json', '.yaml', '.npz', '.dcd', '.cfg', '.gz', '.xtc', '.lh5', '.npy', '.pyc', '.binpos', '.dat', '.yml', '.py'}",pyemma-2.2.7-np110py34_1.tar.bz2
11327,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",pathlib2-2.2.1-py27_0.tar.bz2
11328,"{'', '.json', '.yaml', '.sh', '.inl', '.h', '.patch', '.bat', '.dylib', '.rendered', '.a', '.la'}",geos-3.4.2-2.tar.bz2
11329,"{'', '.svg', '.txt', '.asc', '.gfs', '.kmz', '.sh', '.h', '.patch', '.zip', '.cub', '.png', '.wkt', '.pc', '.json', '.yaml', '.xsd', '.ini', '.bat', '.sbn', '.shp', '.xml', '.dgn', '.csv', '.TXT', '.shx', '.dxf', '.a', '.sbx', '.template', '.dbf', '.dylib', '.hdr', '.la'}",libgdal-2.1.4-0.tar.bz2
11330,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",rfc3339-5.2-py27_0.tar.bz2
11331,"{'', '.py', '.json', '.yaml', '.sh', '.extra', '.patch', '.bat', '.so', '.jpg', '.dat', '.lst', '.gsb', '.bin', '.dist', '.pyc', '.egg-info'}",basemap-1.0.8.dev0-np110py27_1.tar.bz2
11332,"{'', '.json', '.yaml', '.ini', '.txt', '.rendered', '.pth', '.so', '.py', '.pem', '.pyc'}",newrelic-2.72.1.53-py34_1.tar.bz2
11333,"{'', '.json', '.yaml', '.template', '.txt', '.rst', '.py', '.pyc'}",traitlets-4.3.2-py27_0.tar.bz2
11334,"{'', '.json', '.yaml', '.py', '.rendered'}",conda-forge-build-setup-3.1.0-0.tar.bz2
11335,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",oauth2client-4.1.2-py35_0.tar.bz2
11336,"{'', '.pdf', '.tex', '.txt', '.ipynb', '.sh', '.rendered', '.tpl', '.png', '.tplx', '.json', '.yaml', '.bat', '.js', '.pyc', '.css', '.bst', '.gif', '.md', '.html', '.jpg', '.bib', '.py'}",jupyter_contrib_nbextensions-0.2.1-py35_0.tar.bz2
11337,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",pygithub-1.28-py34_0.tar.bz2
11338,"{'', '.txt', '.json', '.yaml'}",azure-mgmt-0.20.1-py35_0.tar.bz2
11339,"{'', '.json', '.yaml', '.sh', '.cmake', '.h', '.hpp', '.patch', '.template', '.bat', '.dylib', '.xml', '.so', '.cpp', '.py', '.pc'}",opencv-3.2.0-np112py35_blas_openblas_203.tar.bz2
11340,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.rendered', '.so', '.py', '.pyc', '.cpp'}",bob.ip.optflow.hornschunck-2.0.10-py34_0.tar.bz2
11341,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",pyaxiom-1.1.17-py27_0.tar.bz2
11342,"{'', '.bz2', '.json', '.yaml', '.A99', '.gz', '.txt', '.rendered', '.B99', '.py', '.edgelist', '.pyc', '.mbox'}",networkx-1.11-py34_0.tar.bz2
11343,"{'', '.json', '.yaml', '.svg', '.sh', '.ttf', '.gif', '.bat', '.txt', '.js', '.rendered', '.html', '.pyc', '.woff', '.eot', '.manifest', '.py', '.woff2', '.map', '.css'}",jupyterlab-0.8.0-py27_0.tar.bz2
11344,"{'', '.h5', '.json', '.bz2', '.yaml', '.xlsm', '.xlsx', '.gz', '.txt', '.pickle', '.sas7bdat', '.html', '.so', '.xpt', '.csv', '.dta', '.py', '.xls', '.pyc', '.msgpack'}",pandas-0.18.1-np110py34_0.tar.bz2
11345,"{'', '.json', '.yaml', '.bat', '.txt', '.py', '.pyc'}",flopy-3.2.4-py27_0.tar.bz2
11346,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",hpc05-v1.11-py27_0.tar.bz2
11347,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",monotonic-1.3-py36_0.tar.bz2
11348,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",ppft-1.6.4.7.1-py36_0.tar.bz2
11349,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",gsw-3.1.1-np113py36_0.tar.bz2
11350,"{'', '.json', '.pdf', '.yaml', '.template', '.txt', '.conf', '.html', '.jpg', '.ico', '.png', '.py', '.pem', '.pyc', '.css'}",cherrypy-8.0.0-py27_0.tar.bz2
11351,"{'', '.json', '.yaml', '.sh', '.so', '.py', '.pyc', '.egg-info'}",python-snappy-0.5-py27_0.tar.bz2
11352,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",liknorm-py-1.0.4-py36_0.tar.bz2
11353,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",av-0.3.2-py35_0.tar.bz2
11354,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc', '.egg-info'}",lancet-0.9.0-py36_0.tar.bz2
11355,"{'', '.json', '.yaml', '.xlsx', '.template', '.txt', '.ui', '.glu', '.pyc', '.hdf5', '.png', '.py', '.fits'}",glue-core-0.10.2-py27_0.tar.bz2
11356,"{'', '.json', '.yaml', '.sh', '.patch', '.bat', '.txt', '.dbf', '.so', '.jpg', '.shp', '.png', '.TXT', '.py', '.shx', '.nc', '.pyc'}",cartopy-0.13.1-np110py27_0.tar.bz2
11357,"{'', '.json', '.yaml', '.template', '.txt', '.cdl', '.j2', '.xml', '.py', '.nc', '.pyc'}",compliance-checker-3.0.4-py35_1.tar.bz2
11358,"{'', '.json', '.yaml', '.template', '.py', '.pyc', '.egg-info'}",rios-1.4.3-py36_2.tar.bz2
11359,"{'', '.json', '.yaml', '.sh', '.cmake', '.h', '.bat', '.txt', '.i', '.dylib', '.rendered', '.hxx', '.so', '.py', '.cxx', '.pyc'}",otsvm-0.2-py27_2.tar.bz2
11360,"{'', '.json', '.yaml', '.sh', '.template', '.txt', '.so', '.py', '.pyc', '.egg-info'}",mpifft4py-1.0.1-np111py36_3.tar.bz2
11361,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",mdanalysis-0.16.1-np111_0.tar.bz2
11362,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",centrally-managed-conda-0.2-py27_0.tar.bz2
11363,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",asyncssh-1.9.0-py36_0.tar.bz2
11364,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pem', '.pyc'}",wakatime-6.2.0-py35_0.tar.bz2
11365,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",emcee-2.2.1-py35_1.tar.bz2
11366,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",mccabe-0.5.0-py34_0.tar.bz2
11367,"{'', '.json', '.yaml', '.gif', '.ttf', '.template', '.txt', '.js', '.html', '.ico', '.png', '.py', '.pyc', '.css'}",flask-restplus-0.10.1-py36_0.tar.bz2
11368,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",freezegun-0.3.7-py27_0.tar.bz2
11369,"{'', '.json', '.yaml', '.gz', '.txt', '.template', '.csv', '.py', '.nc', '.pyc'}",xarray-0.9.0-py36_0.tar.bz2
11370,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",freezegun-0.3.9-py27_0.tar.bz2
11371,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",signac-0.7.1-py35_0.tar.bz2
11372,"{'', '.c', '.json', '.yaml', '.sh', '.h', '.egg-info', '.bat', '.so', '.py', '.pyc', '.pxd'}",pyzmq-14.7.0-py34_1.tar.bz2
11373,"{'', '.json', '.yaml', '.sh', '.template', '.txt', '.so', '.py', '.pyc', '.egg-info'}",slycot-0.2.0-np111py35_blas_openblas_200.tar.bz2
11374,"{'', '.json', '.yaml', '.template', '.txt', '.so', '.py', '.pyc'}",python-stratify-0.1a2-np112py35_0.tar.bz2
11375,"{'', '.1', '.yaml', '.json', '.sh', '.h', '.7', '.dylib', '.a', '.la', '.pc', '.3'}",sox-14.4.2-libpng1.6.23_6.tar.bz2
11376,"{'', '.json', '.yaml', '.bat', '.txt', '.pth', '.so', '.py', '.pyc'}",ruamel.yaml-0.11.7-py35_0.tar.bz2
11377,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",stevedore-1.23.0-py36_0.tar.bz2
11378,"{'', '.json', '.yaml', '.sh', '.ps', '.rda', '.rdb', '.bat', '.txt', '.template', '.Rnw', '.pdf', '.html', '.xml', '.so', '.dat', '.rdx', '.Rd', '.R', '.rds', '.css'}",r-tm-0.7_1-r3.3.2_0.tar.bz2
11379,"{'', '.json', '.tm2', '.yaml', '.template', '.txt', '.mat', '.csv', '.py', '.pyc'}",pvlib-python-0.4.2-py34_0.tar.bz2
11380,"{'', '.json', '.yaml', '.tmpl', '.sh', '.txt', '.rendered', '.py', '.pyc'}",conda-smithy-1.4.3-py27_0.tar.bz2
11381,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",xray-vision-0.0.6-py36_1.tar.bz2
11382,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",conda-devenv-0.9.1-py36_0.tar.bz2
11383,"{'', '.json', '.yaml', '.rendered', '.py', '.pyc', '.egg-info'}",libconda-4.0.0-py27_0.tar.bz2
11384,"{'', '.json', '.yaml', '.txt', '.so', '.py', '.pyc'}",ciso-0.0.1-np111py35_0.tar.bz2
11385,"{'', '.json', '.yaml', '.sh', '.patch', '.template', '.so', '.py', '.pyc', '.egg-info'}",python-spams-2.5-np110py27_blas_openblas_203.tar.bz2
11386,"{'', '.fif', '.json', '.yaml', '.template', '.txt', '.mat', '.gz', '.js', '.lout', '.sfp', '.sel', '.dat', '.csd', '.lay', '.py', '.elc', '.pyc', '.css'}",mne-0.14-py27_0.tar.bz2
11387,"{'', '.json', '.yaml', '.sh', '.ttf', '.h', '.txt', '.so', '.py', '.mov', '.cpp'}",bob.io.video-2.0.6-py34_1.tar.bz2
11388,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",zict-0.0.3-py27_0.tar.bz2
11389,"{'', '.json', '.yaml', '.sh', '.patch', '.template', '.so', '.py', '.pyc', '.egg-info'}",python-spams-2.6-np112py35_blas_openblas_200.tar.bz2
11390,"{'', '.1', '.yaml', '.json', '.sh', '.h', '.conf', '.dylib', '.5', '.so', '.append', '.8', '.local', '.pc', '.awk'}",krb5-1.14.2-0.tar.bz2
11391,"{'', '.1', '.json', '.yaml', '.sh', '.template', '.hh', '.a', '.la'}",nco-4.6.6-1.tar.bz2
11392,"{'', '.json', '.yaml', '.sh', '.h', '.bat', '.template', '.dylib', '.a', '.pc'}",arrow-cpp-0.3.0.post-np112py35_1.tar.bz2
11393,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",tqdm-4.8.1-py34_0.tar.bz2
11394,"{'', '.json', '.yaml', '.sh', '.cmake', '.bat', '.i', '.dylib', '.rendered', '.hxx', '.so', '.py', '.cxx', '.pyc'}",otmorris-0.1-py34_1.tar.bz2
11395,"{'', '.json', '.yaml', '.sh', '.bat', '.rendered'}",go-spatial-0.1.0-0.tar.bz2
11396,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",requests-futures-0.9.7-py35_1.tar.bz2
11397,"{'', '.json', '.yaml', '.h', '.template', '.txt', '.so', '.py', '.pyc', '.pxd'}",sklearn-contrib-lightning-0.4.0-np112py27_0.tar.bz2
11398,"{'', '.json', '.yaml', '.sh', '.h', '.bat', '.txt', '.rendered', '.so', '.py', '.pyc'}",pygit2-0.25.0-py27_0.tar.bz2
11399,"{'', '.json', '.yaml', '.h', '.txt', '.py', '.cpp'}",bob.extension-2.0.11-py34_0.tar.bz2
11400,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",speaklater-1.3-py35_0.tar.bz2
11401,"{'', '.json', '.yaml', '.sh', '.h', '.bat', '.txt', '.template', '.clh', '.dylib', '.diff'}",clrng-1.0.0b-1.tar.bz2
11402,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",pymc3-3.0rc2-py27_0.tar.bz2
11403,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.js', '.html', '.rst', '.so', '.csv', '.py', '.pyc', '.css'}",tensorflow-0.9.0-py27_0.tar.bz2
11404,"{'', '.json', '.yaml', '.sh', '.cpg', '.bat', '.txt', '.dbf', '.rendered', '.shp', '.so', '.py', '.shx', '.pyc'}",fiona-1.7.1-np111py34_0.tar.bz2
11405,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.out', '.dylib', '.rendered', '.so', '.svmmodel', '.py', '.svmdata', '.pyc', '.cpp'}",bob.learn.libsvm-2.0.9-py34_0.tar.bz2
11406,"{'', '.mo', '.json', '.yaml', '.gif', '.txt', '.js', '.html', '.rendered', '.png', '.py', '.po', '.pyc', '.css'}",django-debug-toolbar-1.5-py27_0.tar.bz2
11407,"{'', '.json', '.yaml', '.rendered'}",conda-forge-build-setup-3.0.0-0.tar.bz2
11408,"{'', '.json', '.yaml', '.bat', '.txt', '.py', '.pyc'}",pyshp-1.2.3-py34_0.tar.bz2
11409,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",betamax-0.8.0-py34_0.tar.bz2
11410,"{'', '.json', '.yaml', '.cmake', '.patch', '.txt', '.rendered', '.py', '.pyc'}",scikit-build-0.4.0-py35_0.tar.bz2
11411,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",lmfit-0.9.4-py35_0.tar.bz2
11412,"{'', '.1', '.json', '.yaml', '.sh', '.h', '.cmake', '.path', '.bat', '.txt', '.patch', '.template', '.dylib', '.a', '.3', '.settings', '.pc'}",libnetcdf-4.4.1.1-5.tar.bz2
11413,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",pytest-mock-1.3.0-py27_0.tar.bz2
11414,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",ffx-1.3.4-py35_0.tar.bz2
11415,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",scipy-sugar-1.0.2-py36_0.tar.bz2
11416,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.template', '.xml', '.py', '.jar'}",scijava-jupyter-kernel-0.3.0-0.tar.bz2
11417,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",addict-1.1.0-py34_0.tar.bz2
11418,"{'', '.json', '.yaml', '.sh', '.dylib', '.so', '.py', '.pyc'}",python-eccodes-0.13.0-np110py27_0.tar.bz2
11419,"{'', '.json', '.yaml', '.sh', '.h', '.txt', '.dylib', '.rendered', '.so', '.py', '.pyc', '.cpp'}",bob.learn.activation-2.0.7-py35_0.tar.bz2
11420,"{'', '.dot', '.json', '.yaml', '.template', '.txt', '.rc', '.py', '.pyc'}",pylint-1.6.5-py36_0.tar.bz2
11421,"{'', '.json', '.yaml', '.sh', '.rdb', '.pdf', '.bat', '.txt', '.template', '.Rnw', '.html', '.rdx', '.R', '.rds', '.css'}",r-gridbase-0.4_7-r3.3.2_0.tar.bz2
11422,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",s3fs-0.0.9-py34_0.tar.bz2
11423,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",wtforms-appengine-0.1-py27_1.tar.bz2
11424,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",affine-1.3.0-py27_0.tar.bz2
11425,"{'', '.json', '.yaml', '.txt', '.so', '.py', '.pyc'}",python-crfsuite-0.8.4-py34_0.tar.bz2
11426,"{'', '.json', '.yaml', '.template', '.txt', '.pym', '.py', '.pyc'}",jedi-0.10.0-py27_0.tar.bz2
11427,"{'', '.json', '.yaml', '.so', '.py', '.pyc', '.egg-info'}",pycosat-0.6.1-py27_0.tar.bz2
11428,"{'', '.h5', '.json', '.yaml', '.sh', '.bat', '.txt', '.mat', '.rendered', '.so', '.dat', '.xbm', '.py', '.pyc'}",pytables-3.3.0-np110py34_0.tar.bz2
11429,"{'', '.json', '.r', '.sh', '.yaml', '.rdb', '.bat', '.template', '.txt', '.js', '.md', '.html', '.rdx', '.png', '.R', '.rds', '.css'}",r-ggvis-0.4.3-r3.3.2_0.tar.bz2
11430,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",sqlalchemy-utils-0.32.12-py27_0.tar.bz2
11431,"{'', '.json', '.yaml', '.sh', '.template', '.so', '.py', '.pyc', '.egg-info'}",python-snappy-0.5.1-py35_0.tar.bz2
11432,"{'', '.h5', '.json', '.bz2', '.yaml', '.xlsm', '.xlsx', '.gz', '.txt', '.pickle', '.sas7bdat', '.html', '.so', '.xpt', '.csv', '.dta', '.py', '.xls', '.pyc', '.msgpack'}",pandas-0.18.1-np110py35_1.tar.bz2
11433,"{'', '.json', '.yaml', '.sh', '.h', '.template', '.txt', '.dylib', '.so', '.py', '.pyc', '.cpp'}",bob.math-2.0.6-np111py35_blas_openblas_201.tar.bz2
11434,"{'', '.h5', '.json', '.yaml', '.template', '.txt', '.sample', '.csv', '.gen', '.py', '.npy', '.pyc'}",limix-1.0.6-np111py36_0.tar.bz2
11435,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",xarray-simlab-0.0.9-py35_0.tar.bz2
11436,"{'', '.json', '.yaml', '.sh', '.h', '.patch', '.conf', '.template', '.dylib', '.dtd', '.a', '.la', '.pc'}",fontconfig-2.12.1-1.tar.bz2
11437,"{'', '.1', '.json', '.yaml', '.txt', '.rst', '.jpg', '.wav', '.png', '.py', '.pyc'}",ipython-5.0.0-py34_0.tar.bz2
11438,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",dask-0.14.1-py27_0.tar.bz2
11439,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",debtcollector-1.11.0-py35_0.tar.bz2
11440,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",sciluigi-0.9.5b6-py36_0.tar.bz2
11441,"{'', '.json', '.Rmd', '.sh', '.yaml', '.rdb', '.bat', '.template', '.md', '.html', '.so', '.rdx', '.R', '.rds', '.css'}",r-tidyr-0.6.1-r3.3.2_0.tar.bz2
11442,"{'', '.bz2', '.json', '.yaml', '.sh', '.h', '.txt', '.dylib', '.rendered', '.so', '.hdf5', '.py', '.pyc', '.cpp'}",bob.learn.boosting-2.0.10-py27_0.tar.bz2
11443,"{'', '.json', '.yaml', '.txt', '.tif', '.jpx', '.j2k', '.py', '.jp2', '.pyc'}",glymur-0.8.3-py34_0.tar.bz2
11444,"{'', '.json', '.yaml', '.txt', '.py', '.pyc'}",capturer-2.1.1-py35_0.tar.bz2
11445,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",asyncssh-1.6.0-py34_0.tar.bz2
11446,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",legit-0.2.0-py34_0.tar.bz2
11447,"{'', '.json', '.yaml', '.tab', '.txt', '.py', '.pyc'}",pytz-2016.4-py34_0.tar.bz2
11448,"{'', '.json', '.yaml', '.sh', '.h', '.hpp', '.txt', '.dylib', '.so', '.py', '.cpp'}",bob.core-2.1.2-py35_1.tar.bz2
11449,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",brent_search-1.0.13-py27_0.tar.bz2
11450,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc'}",signac-0.7.0-py35_0.tar.bz2
11451,"{'', '.txt', '.out', '.imfits', '.sh', '.vot', '.data', '.json', '.yaml', '.cfg', '.gz', '.xml', '.resu', '.csv', '.pyc', '.tbl', '.template', '.pickle', '.rst', '.html', '.dat', '.py', '.fits'}",astroquery-0.3.5-py36_2.tar.bz2
11452,"{'', '.json', '.yaml', '.txt', '.so', '.py', '.pyc'}",urwid-1.3.1-py34_0.tar.bz2
11453,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",flask-httpauth-3.2.3-py27_0.tar.bz2
11454,"{'', '.json', '.yaml', '.sh', '.h', '.css', '.bat', '.txt', '.dylib', '.html', '.rendered', '.xml', '.png', '.m4', '.a', '.la', '.pc', '.stamp'}",libvorbis-1.3.5-0.tar.bz2
11455,"{'', '.json', '.yaml', '.template', '.rst', '.py', '.pyc', '.egg-info'}",filelock-2.0.6-py36_0.tar.bz2
11456,"{'', '.json', '.yaml', '.txt', '.rendered', '.py', '.pyc', '.egg-info'}",permission-0.4.1-py36_0.tar.bz2
11457,"{'', '.json', '.yaml', '.template', '.txt', '.py', '.pyc'}",fuzzywuzzy-0.12.0-py35_0.tar.bz2
11458,"{'', '.json', '.yaml', '.sh', '.bat', '.txt', '.template', '.cfg', '.rendered', '.rst', '.LESSER', '.py', '.pyc'}",cf_units-1.1.3-py36_1.tar.bz2
11459,"{'', '.json', '.yaml', '.sh', '.h', '.template', '.txt', '.so', '.py', '.pyx', '.pyc', '.pxd'}",pyarrow-0.3.pre-np112py36_0.tar.bz2
11460,"{'', '.json', '.yaml', '.svg', '.ttf', '.template', '.txt', '.conf', '.js', '.html', '.woff', '.eot', '.py', '.pyc', '.css'}",sphinx_rtd_theme-0.2.1-py36_0.tar.bz2
11461,"{'', '.json', '.yaml', '.sh', '.h', '.hpp', '.template', '.i', '.dylib', '.supp', '.so', '.py', '.pyc'}",casadi-3.1.1-np112py27_blas_openblas_4.tar.bz2
